# brand	model	width	height	dpi — portrait pixels; generated by gen, do not edit
Teclast	M50Mini_W_ROW	800	1340	180
Teclast	M50Plus_EEA	1200	1920	280
Teclast	M50Plus_ROW	1200	1920	240
Teclast	M50Pro_EEA	1200	1920	280
Teclast	M50Pro_ROW	1200	1920	280
Teclast	M50S_EEA	800	1280	180
Teclast	M50S_ROW	800	1280	180
Teclast	M50T_EEA	800	1280	160
Teclast	P10_HD_EEA	1200	1920	240
Teclast	P10_HD_ROW	1200	1920	240
Teclast	P10S_EEA	800	1280	213
Teclast	P10SE_EEA	800	1280	160
Teclast	P10SE_ROW	800	1280	160
Teclast	P20_EEA	800	1280	213
Teclast	P20HD_EEA	1200	1920	320
Teclast	P20HD_ROW	1200	1920	320
Teclast	P20HD_RUS	1200	1920	320
Teclast	P20S_EEA	800	1280	186
Teclast	P20S_ROW	800	1280	186
Teclast	P25_EEA	800	1280	160
Teclast	P25_ROW	800	1280	160
Teclast	P25_T_EEA	800	1280	160
Teclast	P25T_Y_EEA	800	1280	213
Teclast	P25T_Y_ROW	800	1280	213
Teclast	P26T_ROW	800	1280	160
Teclast	P30_EEA	800	1280	180
Teclast	P30_ROW	800	1280	180
Teclast	P30Air_EEA	1200	1920	320
Teclast	P30Air_KR	1200	1920	320
Teclast	P30Air_ROW	1200	1920	320
Teclast	P30HD_ROW	1200	1920	320
Teclast	P30S_EEA	1080	2248	480
Teclast	P30S_ROW	1080	2248	480
Teclast	P30S_W_EEA	800	1280	180
Teclast	P30S_W_ROW	800	1280	180
Teclast	P30T_BN_EEA	800	1280	160
Teclast	P30T_EEA	800	1280	180
Teclast	P30T_ROW	800	1280	180
Teclast	P30T_Y_ROW	800	1280	160
Teclast	P33_ROW	800	1280	160
Teclast	P40HD_EEA	1200	1920	280
Teclast	P40HD_ROW	1200	1920	280
Teclast	P40HD_T_EEA	1200	1920	280
Teclast	P40HD_T_ROW	1200	1920	280
Teclast	P50_B_EEA	800	1280	213
Teclast	P50_EEA	800	1280	180
Teclast	P50_ROW	800	1280	180
Teclast	P50Ai_ROW	800	1280	160
Teclast	P50Case_EEA	800	1280	213
Teclast	P50Mini_ROW	800	1340	213
Teclast	P50S_EEA	800	1280	180
Teclast	P50S_ROW	800	1280	180
Teclast	P50T_E_ROW	800	1280	180
Teclast	P50T_Y_ROW	800	1280	160
Teclast	P80_EEA	800	1280	213
Teclast	P80_KOR	800	1280	213
Teclast	P80_ROW	800	1280	213
Teclast	P80h_EEA	800	1280	213
Teclast	P80h_KR	800	1280	213
Teclast	P80h_ROW	800	1280	213
Teclast	P80T_EEA	800	1280	180
Teclast	P80T_Y_EEA	800	1280	213
Teclast	P85_B_ROW	800	1280	180
Teclast	P85_EEA	800	1280	213
Teclast	P85_ROW	800	1280	213
Teclast	P85Kids_ROW	800	1280	180
Teclast	P85T_ROW	800	1280	160
Teclast	T30_RU	1200	1920	240
Teclast	T40 Pro_ROW	1200	2000	280
Teclast	T40 Pro_RUS	1200	2000	280
Teclast	T40_Plus_EEA	1200	2000	280
Teclast	T40_Plus_ROW	1200	2000	280
Teclast	T40_Pro_W_EEA	1200	2000	260
Teclast	T40_Pro_W_ROW	1200	2000	260
Teclast	T40Air_EEA	1200	2000	280
Teclast	T40Air_ROW	1200	2000	280
Teclast	T40HD_EEA	1200	2000	280
Teclast	T40HD_ROW	1200	2000	280
Teclast	T40Pro	1200	2000	320
Teclast	T40Pro_2022_EEA	1200	2000	280
Teclast	T40Pro_2022_ROW	1200	2000	280
Teclast	T40Pro_EA	1200	2000	320
Teclast	T40Pro_EEA	1200	2000	280
Teclast	T40Pro_ROW	1200	2000	280
Teclast	T40Pro_RU	1200	2000	320
Teclast	T45HD_EEA	1200	1920	280
Teclast	T45HD_ROW	1200	1920	280
Teclast	T50	1200	2000	240
Teclast	T50_2022_EEA	1200	2000	280
Teclast	T50_2022_ROW	1200	2000	280
Teclast	T50_EEA	1200	2000	280
Teclast	T50_Y_EEA	1200	2000	280
Teclast	T50_Y_ROW	1200	2000	280
Teclast	T50HD_EEA	1200	1920	280
Teclast	T50HD_ROW	1200	1920	280
Teclast	T50Max_EEA	1200	1920	260
Teclast	T50Max_ROW	1200	1920	260
Teclast	T50Plus_E_EEA	1200	1920	280
Teclast	T50Pro_W_EEA	1200	2000	260
Teclast	T50Pro_W_ROW	1200	2000	260
Teclast	T60	1200	2000	280
Teclast	T60-EEA	1200	2000	280
Teclast	T60-ROW	1200	2000	280
Teclast	T60_EEA	1200	2000	280
Teclast	T60_ROW	1200	2000	280
Teclast	T60Ai_ROW	1200	2000	240
Teclast	T60Plus_EEA	1200	2000	260
Teclast	T60Plus_ROW	1200	2000	260
Teclast	T65_A5D8	1200	1920	480
Teclast	T65_EEA	1200	1920	480
Teclast	T65_L_ROW	1200	1920	240
Teclast	T65Max_EEA	1200	1920	260
Teclast	T65Max_ROW	1200	1920	260
Teclast	T65Plus_EEA	1200	1920	240
Teclast	T65Plus_ROW	1200	1920	240
Teclast	T70_E_ROW	1400	2240	280
Teclast	T70_EEA	800	1280	180
Teclast	T70_ROW	1200	1920	260
Teclast	T70_T_EEA	1200	1920	240
Teclast	T70Pro_ROW	1400	2240	280
Teclast	TLG01_EEA	1200	2000	260
Teclast	TLG01_ROW	1200	2000	260
Teclast	tPad8	800	1280	213
Teclast	X_EEA	800	1280	204
Tecno	5S	720	1520	320
Tecno	C5	720	1280	320
Tecno	C8	720	1280	320
Tecno	CAMON	720	1600	320
Tecno	CAMON	1080	2460	480
Tecno	CAMON 11	720	1500	320
Tecno	CAMON 11 Pro	720	1500	320
Tecno	CAMON 12	720	1600	320
Tecno	CAMON 12 Air	720	1600	320
Tecno	CAMON 15 Air	720	1600	320
Tecno	CAMON 15 Premier	1080	2340	480
Tecno	CAMON 15 Pro	1080	2340	480
Tecno	CAMON 16	720	1640	320
Tecno	CAMON 16 Pro	720	1640	320
Tecno	CAMON 16 S	720	1600	320
Tecno	CAMON 17	720	1600	320
Tecno	CAMON 17 Pro	1080	2460	480
Tecno	CAMON 17P	1080	2460	480
Tecno	CAMON 18	1080	2460	480
Tecno	CAMON 18P	1080	2460	480
Tecno	CAMON 19	1080	2460	480
Tecno	CAMON 19 Pro	1080	2460	480
Tecno	CAMON 19 Pro 5G	1080	2460	480
Tecno	CAMON 20 Pro	1080	2400	480
Tecno	CAMON 20 Pro 5G	1080	2400	480
Tecno	CAMON C7	720	1280	320
Tecno	Camon C9	1080	1920	480
Tecno	CAMON CM	720	1440	320
Tecno	Camon CX	1080	1920	480
Tecno	Camon CX Air	720	1280	320
Tecno	Camon I	720	1440	320
Tecno	CAMON i 2	720	1500	320
Tecno	CAMON i 2X	720	1500	320
Tecno	CAMON i 4	720	1520	320
Tecno	CAMON I Ace	720	1440	320
Tecno	Camon I Air	720	1440	320
Tecno	CAMON i SKY3	720	1500	320
Tecno	Camon i Twin	720	1440	320
Tecno	CAMON i2	720	1500	320
Tecno	CAMON iAIR 2+	720	1500	320
Tecno	CAMON iClick	720	1440	320
Tecno	CAMON iCLICK 2	720	1500	320
Tecno	CAMON iSky	480	960	240
Tecno	CAMON iSky2	720	1440	320
Tecno	CAMON X	720	1440	320
Tecno	CAMON X Pro	1080	2160	480
Tecno	DP7CPro-SGA1	600	1024	160
Tecno	DroiPad 10D	800	1280	160
Tecno	DroiPad 7C Pro	600	1024	160
Tecno	DroiPad 7D	600	1024	213
Tecno	DroiPad 7D ProLTE	600	1024	213
Tecno	DroiPad 7F	600	1024	240
Tecno	DroiPad 8Ⅱ	800	1280	160
Tecno	Droipad10	800	1280	160
Tecno	F1	480	854	240
Tecno	F2	480	854	240
Tecno	F2LTE	480	854	240
Tecno	i3	720	1280	320
Tecno	i3 Pro	720	1280	320
Tecno	i5	720	1280	320
Tecno	i5-Pro	720	1280	320
Tecno	i7	1080	1920	480
Tecno	Infinix SMART 7	720	1612	320
Tecno	J5	480	854	240
Tecno	J8	720	1280	320
Tecno	L8	720	1280	320
Tecno	L8 Lite	720	1280	320
Tecno	L9	720	1280	320
Tecno	L9Plus	720	1280	320
Tecno	N2	480	800	240
Tecno	N6	480	854	240
Tecno	N6S	480	854	240
Tecno	N8	480	854	240
Tecno	N8S	480	854	240
Tecno	N9	720	1280	320
Tecno	N9S	720	1280	320
Tecno	NX	720	1280	320
Tecno	Phantom 9	1080	2340	480
Tecno	PHANTOM V Flip 5G	1080	2640	480
Tecno	PHANTOM X	1080	2340	480
Tecno	PHANTOM X2 5G	1080	2400	480
Tecno	PHANTOM X2 Pro 5G	1080	2400	480
Tecno	Phantom6	1080	1920	480
Tecno	Phantom6 plus	1080	1920	480
Tecno	Phantom8	1080	1920	480
Tecno	PhonePad 3	720	1280	213
Tecno	PhonePad 7 II	600	1024	160
Tecno	POP 1 Pro	480	960	240
Tecno	POP 1s	720	1440	320
Tecno	POP 1s Pro	720	1440	320
Tecno	POP 2	480	960	240
Tecno	POP 2 Plus	480	960	240
Tecno	POP 2 Power	480	960	240
Tecno	POP 2F	480	960	240
Tecno	POP 2s	720	1440	320
Tecno	POP 2S	720	1440	320
Tecno	POP 3 Plus	720	1600	320
Tecno	POP 4 LTE	540	1200	240
Tecno	POP 4 Pro	540	1200	240
Tecno	POP 5 LTE	720	1600	320
Tecno	POP 5P	720	1600	320
Tecno	POP 6 Pro	720	1612	320
Tecno	POP 7 Pro	720	1612	320
Tecno	POP 8	720	1612	320
Tecno	POP1	480	960	240
Tecno	Pouvoir 1	720	1280	320
Tecno	Pouvoir 2	720	1440	320
Tecno	Pouvoir 2 Pro	720	1440	320
Tecno	Pouvoir 3	720	1500	320
Tecno	Pouvoir 3 Air	480	960	240
Tecno	Pouvoir 4	720	1640	320
Tecno	Pouvoir 4 Pro	720	1640	320
Tecno	POVA	720	1640	320
Tecno	POVA 5	1080	2460	480
Tecno	POVA 5 Pro 5G	1080	2460	480
Tecno	POVA Neo	720	1640	320
Tecno	POVA Neo 2	720	1640	320
Tecno	R6+	480	854	240
Tecno	S1	480	800	240
Tecno	S1E Pro	480	800	240
Tecno	S2	480	800	240
Tecno	S6s	480	854	240
Tecno	SA1 Pro	480	800	240
Tecno	SA6	480	854	240
Tecno	SAPRK GO 2021	720	1600	320
Tecno	SPARK	720	1280	320
Tecno	SPARK 10 5G	720	1612	320
Tecno	SPARK 2	720	1440	320
Tecno	SPARK 2 YOUTH	720	1440	320
Tecno	SPARK 3	720	1500	320
Tecno	SPARK 3 Pro	720	1500	320
Tecno	SPARK 4	720	1600	320
Tecno	SPARK 5 Air	720	1640	320
Tecno	SPARK 6 Air	720	1640	320
Tecno	SPARK 6 GO	720	1600	320
Tecno	SPARK 6 Go	720	1600	320
Tecno	SPARK 8 Pro	1080	2460	480
Tecno	SPARK 8C	720	1612	320
Tecno	SPARK CM	720	1440	320
Tecno	SPARK Go 2020	720	1600	320
Tecno	SPARK Go 2024	720	1612	320
Tecno	SPARK Go Plus	720	1600	320
Tecno	SPARK Plus	720	1280	320
Tecno	SPARK Pro	720	1280	320
Tecno	SPARK Youth	720	1440	320
Tecno	T1201-OP	1200	2000	240
Tecno	TECNO	720	1612	320
Tecno	TECNO CAMON 12 Air	720	1600	320
Tecno	TECNO CAMON 12 Pro	720	1548	320
Tecno	TECNO CAMON 15	720	1600	320
Tecno	TECNO CAMON 16	1080	2460	480
Tecno	TECNO CAMON 16 Premier	1080	2460	480
Tecno	TECNO CAMON 18 Premier	1080	2400	480
Tecno	TECNO CAMON 19 Neo	1080	2460	480
Tecno	TECNO CAMON 20	1080	2400	480
Tecno	TECNO CAMON 20 Premier 5G	1080	2400	480
Tecno	TECNO CAMON 20s Pro 5G	1080	2400	480
Tecno	TECNO CAMON 30	1080	2436	480
Tecno	TECNO CAMON 30 5G	1080	2436	480
Tecno	TECNO CAMON 30 Premier 5G	1264	2780	560
Tecno	TECNO CAMON 30 Pro 5G	1080	2436	440
Tecno	TECNO CAMON 30S	1080	2436	480
Tecno	TECNO CAMON 30S Pro	1080	2436	480
Tecno	TECNO CAMON 40	1080	2436	440
Tecno	TECNO CAMON 40 5G	1080	2436	440
Tecno	TECNO CAMON 40 Premier 5G	1260	2800	520
Tecno	TECNO CAMON 40 Pro	1080	2436	440
Tecno	TECNO CAMON 50	1080	2364	440
Tecno	TECNO CAMON 50 Pro	1080	2364	440
Tecno	TECNO CAMON 50 Pro 5G	1208	2644	480
Tecno	TECNO CAMON iACE 2	720	1440	320
Tecno	TECNO CAMON iACE 2x	720	1440	320
Tecno	TECNO CAMON Slim	1080	2364	420
Tecno	TECNO MegaPad 11	1200	1920	280
Tecno	TECNO MEGAPAD 2	1600	2560	360
Tecno	TECNO MEGAPAD SE	1200	1920	240
Tecno	TECNO MEGAPAD SE 2	1280	2048	300
Tecno	TECNO Mobile SPARK 20 Pro	1080	2460	480
Tecno	TECNO Mobile SPARK 8	720	1612	320
Tecno	TECNO Mobile SPARK 8C	720	1612	320
Tecno	TECNO Mobile SPARK 8T	1080	2408	480
Tecno	TECNO PHANTOM V Flip2 5G	1080	2640	480
Tecno	TECNO PHANTOM V Fold	2000	2296	480
Tecno	TECNO PHANTOM V Fold2 5G	2000	2296	480
Tecno	TECNO POP 2 Air	480	854	240
Tecno	TECNO POP 2F	480	960	240
Tecno	Tecno pop 2x Air	480	854	240
Tecno	TECNO POP 2X Plus	480	960	240
Tecno	TECNO POP 3	480	960	240
Tecno	TECNO POP 4	480	960	240
Tecno	TECNO POP 4 Air	540	1200	240
Tecno	TECNO POP 5	720	1560	320
Tecno	TECNO POP 5 Go	720	1520	320
Tecno	TECNO POP 5 LTE	720	1600	320
Tecno	TECNO POP 6	720	1560	320
Tecno	TECNO POP 6 Go	480	960	240
Tecno	TECNO POP 6 Go 4G	480	960	240
Tecno	TECNO POP 7	720	1612	320
Tecno	TECNO POP 8	720	1612	320
Tecno	TECNO POP X5	720	1600	320
Tecno	TECNO POVA 2	1080	2460	480
Tecno	TECNO POVA 3	1080	2460	480
Tecno	TECNO POVA 4	720	1640	320
Tecno	TECNO POVA 4 Pro	1080	2400	480
Tecno	TECNO POVA 5G	1080	2460	480
Tecno	TECNO POVA 6	1080	2436	440
Tecno	TECNO POVA 6 5G	1080	2460	480
Tecno	TECNO POVA 6 Neo	1080	2460	480
Tecno	TECNO POVA 6 Pro 5G	1080	2436	440
Tecno	TECNO POVA 7	1080	2460	440
Tecno	TECNO POVA 7 5G	1080	2460	440
Tecno	TECNO POVA 7 Pro 5G	1224	2720	480
Tecno	TECNO POVA 7 Ultra 5G	1080	2400	520
Tecno	TECNO POVA 8 5G	1080	2344	420
Tecno	TECNO POVA 8 Pro 5G	1208	2644	520
Tecno	TECNO POVA Curve 2 5G	1080	2364	420
Tecno	TECNO POVA Curve 5G	1080	2436	440
Tecno	TECNO POVA Neo 3	720	1640	320
Tecno	TECNO R6S	480	854	240
Tecno	TECNO R7+	480	854	240
Tecno	TECNO RB7S	480	960	213
Tecno	TECNO SA2S	480	800	240
Tecno	TECNO SA7S	480	854	240
Tecno	TECNO SPARK 10	720	1612	320
Tecno	TECNO SPARK 10	1080	1920	480
Tecno	TECNO SPARK 10 Pro	1080	2460	480
Tecno	TECNO SPARK 10C	720	1612	320
Tecno	TECNO SPARK 20	720	1612	320
Tecno	TECNO SPARK 20 Pro	1080	2460	480
Tecno	TECNO SPARK 20 Pro 5G	1080	2460	480
Tecno	TECNO SPARK 20 Pro+	1080	2436	480
Tecno	TECNO SPARK 20C	720	1612	320
Tecno	TECNO SPARK 30	1080	2460	480
Tecno	TECNO SPARK 30 5G	720	1600	320
Tecno	TECNO SPARK 30 Pro	1080	2436	480
Tecno	TECNO SPARK 30C	720	1600	320
Tecno	TECNO SPARK 30C 5G	720	1600	320
Tecno	TECNO SPARK 4	720	1600	320
Tecno	TECNO SPARK 4 Air	720	1560	320
Tecno	TECNO SPARK 40	720	1600	320
Tecno	TECNO SPARK 40 5G	720	1600	280
Tecno	TECNO SPARK 40 Pro	1080	2400	420
Tecno	TECNO SPARK 40 Pro+	1080	2400	420
Tecno	TECNO SPARK 40/SPARK 40 Plus	720	1600	320
Tecno	TECNO SPARK 40C	720	1600	320
Tecno	TECNO SPARK 5	720	1600	320
Tecno	TECNO SPARK 5 Pro	720	1600	320
Tecno	TECNO SPARK 50	720	1576	280
Tecno	TECNO SPARK 50 5G	720	1576	280
Tecno	TECNO SPARK 50/50S	720	1576	280
Tecno	TECNO SPARK 50T	720	1576	320
Tecno	TECNO SPARK 7	720	1600	320
Tecno	TECNO SPARK 7 Pro	720	1600	320
Tecno	TECNO SPARK 7P	720	1640	320
Tecno	TECNO SPARK 7T	720	1600	320
Tecno	TECNO SPARK 8	720	1600	320
Tecno	TECNO SPARK 8	720	1612	320
Tecno	TECNO SPARK 8 P	1080	2408	480
Tecno	TECNO SPARK 8C	720	1612	320
Tecno	TECNO SPARK 8T	1080	2408	480
Tecno	TECNO SPARK 9	720	1612	320
Tecno	TECNO SPARK 9 Pro	1080	2408	480
Tecno	TECNO SPARK 9T	720	1612	320
Tecno	TECNO SPARK Go	720	1560	320
Tecno	TECNO SPARK Go 1	720	1600	320
Tecno	TECNO SPARK Go 2	720	1600	280
Tecno	TECNO SPARK Go 2022	720	1600	320
Tecno	TECNO SPARK Go 2024	720	1612	320
Tecno	TECNO SPARK Go 3	720	1600	280
Tecno	TECNO SPARK Go 5G	720	1600	280
Tecno	TECNO SPARK Slim	1080	2400	420
Tecno	TECNO SPARK Slim 5G	1080	2400	420
Tecno	TECNO Tab	600	1024	213
Tecno	TECNO-W5	720	1280	320
Tecno	TECNO-Y2	480	800	240
Tecno	TECNOPOP 5C	480	854	240
Tecno	W1	480	800	240
Tecno	W2	480	854	240
Tecno	W3	480	854	240
Tecno	W3 Pro	480	854	240
Tecno	W3LTE	480	854	240
Tecno	W4	720	1280	320
Tecno	W5 Lite	720	1280	320
Tecno	WX3	480	854	240
Tecno	WX3F LTE	480	854	240
Tecno	WX3LTE	480	854	240
Tecno	WX3P	480	854	240
Tecno	WX4	720	1280	320
Tecno	WX4 Pro	720	1280	320
Tecno Mobile	CAMON 19 Neo	1080	2460	480
Tecno Mobile	POVA 5 Pro 5G	1080	2460	480
Tecno Mobile	POVA Neo 2	720	1640	320
Tecno Mobile	SPARK Go 2023	720	1612	320
Tecno Mobile	SPARK Go 2024	720	1612	320
Tecno Mobile	TECNO Mobile POVA 6 Neo	1080	2460	440
Tecno Mobile	TECNO Mobile SPARK 20	720	1612	320
Tecno Mobile	TECNO Mobile SPARK 20 Pro+	1080	2436	480
Tecno Mobile	TECNO Mobile SPARK 20C	720	1612	320
Tecno Mobile	TECNO SPARK 10	720	1612	320
Tecno Mobile	TECNO SPARK 30C	720	1600	320
Tecnomaster	EDT800	800	1280	160
Tectoy	TECTOY ON 128GB	720	1520	320
Teeno	TEENO_i12	720	1560	320
Tekwind	A10A	1200	1920	240
Tekwind	Clide A10B	1200	1920	240
Telcel	i50F	480	854	240
Tele2	Mini	480	800	240
Telefunken	TEL-1013GIQA	600	1024	160
Telefunken	TEL-1014GIQ	800	1280	213
Telefunken	TEL-1014GIQA	800	1280	220
Telefunken	TEL-73GIQA	600	1024	160
Telefunken	TEL-73GIQA11	600	1024	160
Telefunken	TEL-74GIQA	600	1024	180
Telefunken	TF600	800	1280	213
Telemor	T9503	480	854	240
Teleone	I06	800	1280	220
Teletab	TL-4	800	1280	213
Teletab	TL-5	800	1280	200
Teletab	TL-5_ROW	800	1280	200
Teletab	TL-9	800	1280	200
Teletab	TL_4_ROW	800	1280	213
Teletab	TL_9_ROW	800	1280	160
TellyTablet	VM_MD_001	1080	1920	160
Telma	IFEEL MAX	480	854	240
Telma	IFeel_Max_4G	480	854	212
Telma	S_Max	720	1520	300
Telma	Telma_F1_Max_4G	720	1440	320
Telma	Telma_F1Prime4G	720	1520	300
Telma	Telma_S_Prime	720	1520	320
TeloSystems	TE580P	480	800	240
TeloSystems	TE590P	480	800	240
TeloSystems	Telo_TE590P	480	800	213
TELOX	BN500	480	800	240
TELOX	TE620G	640	1136	320
Telpo	C9D	1080	1920	240
Telpo	M10	800	1280	160
Telpo	M1K	720	1440	320
Telpo	M1T	720	1600	320
Telpo	M8	800	1280	240
TENCH	TAB_A10	800	1280	213
Teracube	Teracube 2e	800	1280	240
Teracube	Teracube 2s	720	1560	320
Teracube	Teracube_One	1080	2280	480
TERRA	GPAD702	800	1280	240
TERRA	TERRA_MOBILE_PAD_1200	1280	1920	240
TERRA	TERRA_PAD_1005	800	1280	160
TERRA	TERRA_PAD_1005POKO	800	1280	160
TERRA	TERRA_PAD_1006	800	1280	160
TERRA	TERRA_PAD_1006_V2	1200	1920	240
TERRA	TERRA_PAD_1007	1200	1920	240
TERRA	TERRA_PAD_1200_V2	1280	1920	240
TERRA	TERRA_PAD_1201	1600	2560	320
TES (Touch Embedded Solutions)	igs-series	1080	1920	160
TES (Touch Embedded Solutions)	igs-series-gen2	1080	1920	160
Tesco	hudl 2	1200	1920	320
Tesco	Hudl HT7S3	900	1440	240
Tesla	Explr 9	1080	2460	480
Tesla	P80X_ROW	800	1280	213
Tesla	Smartphone 3.4	720	1440	320
Tesla	Smartphone 6.4 Lite	720	1440	320
Tesla	SMARTPHONE3.5	720	1440	320
Tesla	Tesla Smartphone 6.3	720	1280	320
Tesla	Tesla Smartphone 9.1 Lite	720	1440	320
Tesla	Tesla_L8_2	800	1280	160
Tesla	Tesla_SP3.3 Lite	720	1280	320
Tesla	Tesla_SP9_2	720	1520	320
TESPRO	Mayumi U1	720	1520	320
Tevau	T1	720	1640	320
teXet	TM-5075	480	960	240
teXet	TM-5076	480	960	240
teXet	TM-5083	480	960	213
TG&Co.	TG-L800S	1080	1920	480
TG&Co.	TG-L900S	1440	2560	560
THANHHUNG_TECHNOLOGY	HERO 9	720	1600	320
TheNudge	Smartboard_Ai	2160	3840	480
ThinkAcademy	T100	1200	1920	240
Thomson	Delight TH201	720	1280	320
Thomson	Origin_1010_EEA	800	1280	160
Thomson	Origin_679	720	1640	320
Thomson	T13M4BK64LTE	1080	1920	240
Thomson	TEO10	600	1024	160
Thomson	TEO10-KID2BL32	800	1280	160
Thomson	TEO10A	800	1280	160
Thomson	TEO10A	1200	1920	213
Thomson	TEO13P	1080	1920	213
Thomson	TEO84G	800	1280	240
Thomson	TEO8M2BK32LTE	800	1280	240
Thomson	TEOX10-MT8SL128LTE	1200	1920	240
Thomson	TEOX102	800	1280	160
Thomson	TEOX103	800	1280	160
Thomson	THOMSON SEREA500	720	1280	320
Thomson	Thomson_Go	2160	3840	540
Thuraya	Thuraya X5-Touch	1080	1920	480
TIANYU	S40E	720	1440	320
Tibuta	A10_M_EU	800	1280	160
Tibuta	A30	800	1280	160
Tibuta	A40	800	1280	160
Tibuta	A70W_A_EU	800	1280	213
Tibuta	E100_25EU	800	1280	160
Tibuta	E100_25US	800	1280	160
Tibuta	E100_R25_EU	800	1280	213
Tibuta	E101	800	1280	160
Tibuta	E220_M_EU	800	1280	160
Tibuta	SmartPad_E220	800	1280	160
Tibuta	TAB_868_PRO	800	1340	240
Tibuta	Tibuta_MasterPad-E100	800	1280	186
Tigers	TIS001-S3	480	960	240
Tigers	TIS001_S4	540	1200	240
Tigorr	Z7	720	1600	320
Timovi	Insignia_Lab	800	1280	160
TINSIK	A19_Plus	540	1200	200
TIOK	S32	720	1600	320
Tiwell	AP-115G	800	1280	213
Tiwell	AS_601L	720	1440	320
TJD(SZ)	MT 750QU	1080	1440	213
TJD(SZ)	MT-1011	800	1280	210
TJD(SZ)	MT-1011QR	800	1280	213
TJD(SZ)	MT-710QF	600	1024	213
TJD(SZ)	MT-710QU	600	1024	160
TJD(SZ)	MT-710QU_Pro	800	1280	160
TJD(SZ)	MT-717QW	600	1024	160
TJD(SZ)	MT-750QR	1080	1440	280
TJD(SZ)	MT-750QU_Pro	600	1024	160
TJD(SZ)	MT-761QU_Pro	800	1280	160
TJD(SZ)	MT_1025QU	800	1280	186
TM Cell	ISWAG KRONOS	480	960	240
TM Cell	LOGIC X50	480	960	240
TM Cell	UNONU W50	480	960	240
TNT (Panalo)	TNT PANALO PHONE 5G	720	1600	320
TOCHMOBILE	ANGEL_SMART	720	1520	320
Todos	Tab64	800	1280	160
Togocel	S63	720	1600	320
Togocel	Togocel_F1_Max_4G	720	1440	320
TOKECY	T847	800	1332	160
TOKECY	T847_EEA	800	1332	160
TomStar	A1000	800	1280	213
TomStar	A1020	800	1280	213
TomStar	A1110	800	1280	204
TONE	TONE e20	720	1520	280
TONE	TONE_e21	1080	2340	480
TONE	TONE_e22	1080	2400	480
TOPELOTEK	KIDS06	600	1024	160
TOPELOTEK	KIDS709	600	1024	160
TOPELOTEK	KIDS720	600	1024	160
TOPELOTEK	V7	600	1024	160
TOPELOTEK	Y8	600	1024	160
TOPELOTEK	ZIDS_701	600	1024	160
Topicon	mdt865_gms	800	1280	180
TOPJOY	SC0802	800	1280	170
TOPNICE	IFPD-H66	2160	3840	480
Topsand	G12	800	1280	160
Topsand	G12_Pro	800	1280	160
Topsand	M8_U	800	1280	213
Topsand	N10	800	1280	160
Topsand	N8	800	1280	213
Topsand	N8_KIDS	800	1280	213
Topsand	N8_Plus	800	1340	213
Torex	Rugged_tablets	1200	1920	320
TOSCIDO	P101	1200	1920	320
TOSCIDO	P101-EEA	1200	1920	320
TOSCIDO	T12-EEA	800	1280	213
TOSCIDO	T13-EEA	800	1280	213
TOSCIDO	T15	1200	1920	320
TOSCIDO	T151	1200	1920	213
TOSCIDO	T151-EEA	1200	1920	320
TOSCIDO	T181	1200	1920	200
TOSCIDO	T181-EEA	1200	1920	200
TOSCIDO	T20-EEA	1200	1920	240
TOSCIDO	T21-EEA	800	1280	213
TOSCIDO	T211-EEA	1200	1920	213
TOSCIDO	T22	800	1280	186
TOSCIDO	T22-EEA	800	1280	186
TOSCIDO	T221	800	1280	160
TOSCIDO	T26-EEA	1200	1920	320
TOSCIDO	T28	800	1280	212
TOSCIDO	T28-EEA	800	1280	212
TOSCIDO	T32-EEA	1200	1920	280
TOSCIDO	T50	1200	1920	280
TOSCIDO	T50-EEA	1200	1920	240
TOSCIDO	X102	800	1280	160
Toshiba	A204	1200	1920	240
Toshiba	A205	1200	1920	240
Toshiba	AT10-A/AT15-A (Japan: AT503)	800	1280	160
Toshiba	AT10LE-A/AT15LE-A/AT10PE-A/AT15PE-A (Japan: AT703)	1600	2560	320
Toshiba	AT400	752	1280	160
Toshiba	AT7-A	600	1024	160
Toshiba	AT7-B	600	1024	160
Toshiba	JPN:REGZA Tablet AT500 Other countries:TOSHIBA AT300	752	1280	160
Toshiba	TD-E657TS	2160	3840	480
Toshiba	TD-E757TS	2160	3840	480
Touch plus	1100AS	800	1280	180
Touch plus	770G	600	1024	160
Touch plus	AS1000	800	1280	160
TOUCH_DYNAMIC	Nexus	1080	1920	160
Touchmate	TM-MID1010	800	1280	213
Touchmate	TM-MID1010NB	800	1280	160
Touchmate	TM-MID1065	800	1280	160
Touchmate	TM-MID1080	1200	1920	240
Touchmate	TM-MID880PRO	800	1280	240
Touchview Interactive	TVULTRA98_G5	2160	3840	420
TOXIIK	A7K	600	1024	160
TOXIIK	M10_KID	800	1280	160
TOXIIK	TOXIIK_A8	800	1280	213
TOYIN	RJ TOYIN	480	854	240
Tpad	TPAD-T30B_EEA	1200	1920	320
TPS	ALTAB08	800	1280	213
TPS	K1091F	1200	1920	280
TPS	KF7	600	1024	160
TPS	S50	1200	2000	360
TPS	SZTPS	1200	1920	280
TravelWifi	Sapphire Tablet	1200	1920	320
Trecfone	17 Pro Max	720	1612	320
Trecfone	T15	720	1600	320
Trecfone	T20	1080	2460	480
Trecfone	TRECFONE S26	720	1600	280
Trecfone	Trecfone_16 Pro Max	720	1612	320
